ShortLabel,ROcc_Hus,Geo
8744c1493ffffff,0,Hex
8744c1494ffffff,0,Hex
8744c1495ffffff,0,Hex
8744c1496ffffff,0,Hex
8744c1498ffffff,0,Hex
8744c1499ffffff,0,Hex
8744c149bffffff,2,Hex
8744c149cffffff,6,Hex
8744c149dffffff,3,Hex
8744c149effffff,2,Hex
8744c14a0ffffff,8,Hex
8744c14a1ffffff,8,Hex
8744c14a2ffffff,180,Hex
8744c14a3ffffff,12,Hex
8744c14a4ffffff,35,Hex
8744c14a5ffffff,51,Hex
8744c14a6ffffff,228,Hex
8744c14a8ffffff,13,Hex
8744c14a9ffffff,1,Hex
8744c14aaffffff,1,Hex
8744c14abffffff,14,Hex
8744c14acffffff,6,Hex
8744c14adffffff,2,Hex
8744c14b0ffffff,56,Hex
8744c14b1ffffff,17,Hex
8744c14b2ffffff,10,Hex
8744c14b3ffffff,4,Hex
8744c14b4ffffff,6,Hex
8744c14b5ffffff,127,Hex
8744c14b6ffffff,0,Hex
8744c14c0ffffff,14,Hex
8744c14c1ffffff,9,Hex
8744c14c2ffffff,3,Hex
8744c14c3ffffff,5,Hex
8744c14c4ffffff,5,Hex
8744c14c5ffffff,5,Hex
8744c14c6ffffff,4,Hex
8744c14c8ffffff,3,Hex
8744c14c9ffffff,22,Hex
8744c14caffffff,7,Hex
8744c14cbffffff,7,Hex
8744c14ccffffff,6,Hex
8744c14cdffffff,6,Hex
8744c14ceffffff,4,Hex
8744c14d0ffffff,3,Hex
8744c14d1ffffff,5,Hex
8744c14d2ffffff,1,Hex
8744c14d3ffffff,1,Hex
8744c14d4ffffff,12,Hex
8744c14d5ffffff,1,Hex
8744c14d6ffffff,7,Hex
8744c14d8ffffff,0,Hex
8744c14d9ffffff,1,Hex
8744c14daffffff,2,Hex
8744c14dbffffff,20,Hex
8744c14dcffffff,2,Hex
8744c14ddffffff,1,Hex
8744c14deffffff,6,Hex
8744c14e0ffffff,2,Hex
8744c14e1ffffff,7,Hex
8744c14e2ffffff,4,Hex
8744c14e3ffffff,4,Hex
8744c14e4ffffff,4,Hex
8744c14e5ffffff,4,Hex
8744c14e6ffffff,5,Hex
8744c14e8ffffff,28,Hex
8744c14e9ffffff,77,Hex
8744c14eaffffff,6,Hex
8744c14ebffffff,28,Hex
8744c14ecffffff,5,Hex
8744c14edffffff,38,Hex
8744c14eeffffff,7,Hex
8744c14f0ffffff,1,Hex
8744c14f1ffffff,1,Hex
8744c14f2ffffff,1,Hex
8744c14f3ffffff,8,Hex
8744c14f4ffffff,6,Hex
8744c14f5ffffff,6,Hex
8744c14f6ffffff,6,Hex
8744c1501ffffff,2,Hex
8744c1502ffffff,5,Hex
8744c1503ffffff,18,Hex
8744c1504ffffff,2,Hex
8744c1505ffffff,18,Hex
8744c1506ffffff,9,Hex
8744c1508ffffff,29,Hex
8744c1509ffffff,5,Hex
8744c150affffff,0,Hex
8744c150bffffff,4,Hex
8744c150cffffff,30,Hex
8744c150dffffff,9,Hex
8744c150effffff,12,Hex
8744c1510ffffff,5,Hex
8744c1511ffffff,6,Hex
8744c1512ffffff,2,Hex
8744c1513ffffff,3,Hex
8744c1514ffffff,2,Hex
8744c1515ffffff,1,Hex
8744c1516ffffff,1,Hex
8744c1518ffffff,4,Hex
8744c1519ffffff,2,Hex
8744c151affffff,2,Hex
8744c151bffffff,3,Hex
8744c151cffffff,5,Hex
8744c151dffffff,1,Hex
8744c151effffff,0,Hex
8744c1520ffffff,0,Hex
8744c1521ffffff,2,Hex
8744c1522ffffff,2,Hex
8744c1523ffffff,1,Hex
8744c1524ffffff,5,Hex
8744c1525ffffff,0,Hex
8744c1526ffffff,2,Hex
8744c1528ffffff,0,Hex
8744c1529ffffff,8,Hex
8744c152affffff,4,Hex
8744c152bffffff,13,Hex
8744c152cffffff,0,Hex
8744c152dffffff,0,Hex
8744c152effffff,3,Hex
8744c1530ffffff,0,Hex
8744c1531ffffff,2,Hex
8744c1532ffffff,5,Hex
8744c1533ffffff,6,Hex
8744c1534ffffff,0,Hex
8744c1535ffffff,0,Hex
8744c1536ffffff,3,Hex
8744c1540ffffff,50,Hex
8744c1541ffffff,18,Hex
8744c1542ffffff,69,Hex
8744c1543ffffff,20,Hex
8744c1544ffffff,20,Hex
8744c1545ffffff,2,Hex
8744c1546ffffff,15,Hex
8744c1548ffffff,6,Hex
8744c1549ffffff,44,Hex
8744c154affffff,13,Hex
8744c154bffffff,8,Hex
8744c154cffffff,100,Hex
8744c154dffffff,53,Hex
8744c154effffff,0,Hex
8744c1550ffffff,31,Hex
8744c1551ffffff,11,Hex
8744c1552ffffff,2,Hex
8744c1553ffffff,10,Hex
8744c1554ffffff,0,Hex
8744c1555ffffff,2,Hex
8744c1556ffffff,1,Hex
8744c1558ffffff,1,Hex
8744c1559ffffff,2,Hex
8744c155affffff,23,Hex
8744c155bffffff,34,Hex
8744c155cffffff,2,Hex
8744c155dffffff,13,Hex
8744c155effffff,8,Hex
8744c1560ffffff,5,Hex
8744c1561ffffff,90,Hex
8744c1562ffffff,27,Hex
8744c1563ffffff,17,Hex
8744c1564ffffff,5,Hex
8744c1565ffffff,81,Hex
8744c1566ffffff,8,Hex
8744c1568ffffff,552,Hex
8744c1569ffffff,450,Hex
8744c156affffff,284,Hex
8744c156bffffff,469,Hex
8744c156cffffff,561,Hex
8744c156dffffff,490,Hex
8744c156effffff,181,Hex
8744c1570ffffff,4,Hex
8744c1571ffffff,7,Hex
8744c1572ffffff,6,Hex
8744c1573ffffff,6,Hex
8744c1574ffffff,4,Hex
8744c1575ffffff,3,Hex
8744c1576ffffff,23,Hex
8744c1580ffffff,5,Hex
8744c1581ffffff,11,Hex
8744c1582ffffff,3,Hex
8744c1583ffffff,2,Hex
8744c1584ffffff,1,Hex
8744c1585ffffff,2,Hex
8744c1586ffffff,1,Hex
8744c1588ffffff,6,Hex
8744c1589ffffff,6,Hex
8744c158affffff,3,Hex
8744c158bffffff,10,Hex
8744c158cffffff,2,Hex
8744c158dffffff,22,Hex
8744c158effffff,5,Hex
8744c1590ffffff,0,Hex
8744c1592ffffff,2,Hex
8744c1593ffffff,9,Hex
8744c1594ffffff,4,Hex
8744c1595ffffff,6,Hex
8744c1596ffffff,1,Hex
8744c1598ffffff,1,Hex
8744c1599ffffff,114,Hex
8744c159affffff,3,Hex
8744c159bffffff,65,Hex
8744c159cffffff,34,Hex
8744c159dffffff,1,Hex
8744c159effffff,22,Hex
8744c15a0ffffff,1,Hex
8744c15a1ffffff,1,Hex
8744c15a2ffffff,4,Hex
8744c15a3ffffff,0,Hex
8744c15a4ffffff,0,Hex
8744c15a5ffffff,1,Hex
8744c15a6ffffff,1,Hex
8744c15a8ffffff,2,Hex
8744c15a9ffffff,1,Hex
8744c15aaffffff,1,Hex
8744c15abffffff,0,Hex
8744c15acffffff,1,Hex
8744c15adffffff,1,Hex
8744c15b0ffffff,0,Hex
8744c15b1ffffff,3,Hex
8744c15b2ffffff,0,Hex
8744c15b3ffffff,2,Hex
8744c15b4ffffff,0,Hex
8744c15b5ffffff,4,Hex
8744c15b6ffffff,0,Hex
8744c1600ffffff,118,Hex
8744c1601ffffff,130,Hex
8744c1602ffffff,28,Hex
8744c1603ffffff,171,Hex
8744c1604ffffff,9,Hex
8744c1605ffffff,28,Hex
8744c1606ffffff,26,Hex
8744c1608ffffff,44,Hex
8744c1609ffffff,38,Hex
8744c160affffff,52,Hex
8744c160bffffff,23,Hex
8744c160cffffff,34,Hex
8744c160dffffff,71,Hex
8744c160effffff,104,Hex
8744c1610ffffff,22,Hex
8744c1611ffffff,26,Hex
8744c1612ffffff,326,Hex
8744c1613ffffff,75,Hex
8744c1614ffffff,64,Hex
8744c1615ffffff,64,Hex
8744c1616ffffff,103,Hex
8744c1618ffffff,35,Hex
8744c1619ffffff,23,Hex
8744c161affffff,14,Hex
8744c161bffffff,37,Hex
8744c161cffffff,133,Hex
8744c161dffffff,54,Hex
8744c161effffff,86,Hex
8744c1620ffffff,23,Hex
8744c1621ffffff,104,Hex
8744c1622ffffff,15,Hex
8744c1623ffffff,21,Hex
8744c1624ffffff,87,Hex
8744c1625ffffff,26,Hex
8744c1626ffffff,12,Hex
8744c1628ffffff,176,Hex
8744c1629ffffff,60,Hex
8744c162affffff,14,Hex
8744c162bffffff,154,Hex
8744c162cffffff,81,Hex
8744c162dffffff,108,Hex
8744c162effffff,119,Hex
8744c1630ffffff,101,Hex
8744c1631ffffff,31,Hex
8744c1632ffffff,172,Hex
8744c1633ffffff,41,Hex
8744c1634ffffff,6,Hex
8744c1635ffffff,36,Hex
8744c1636ffffff,63,Hex
8744c1640ffffff,186,Hex
8744c1641ffffff,200,Hex
8744c1642ffffff,63,Hex
8744c1643ffffff,109,Hex
8744c1644ffffff,222,Hex
8744c1645ffffff,160,Hex
8744c1646ffffff,132,Hex
8744c1648ffffff,22,Hex
8744c1649ffffff,8,Hex
8744c164affffff,62,Hex
8744c164bffffff,44,Hex
8744c164cffffff,101,Hex
8744c164dffffff,120,Hex
8744c164effffff,224,Hex
8744c1650ffffff,83,Hex
8744c1651ffffff,96,Hex
8744c1652ffffff,167,Hex
8744c1653ffffff,117,Hex
8744c1654ffffff,51,Hex
8744c1655ffffff,207,Hex
8744c1656ffffff,171,Hex
8744c1658ffffff,38,Hex
8744c1659ffffff,93,Hex
8744c165affffff,76,Hex
8744c165bffffff,53,Hex
8744c165cffffff,10,Hex
8744c165dffffff,33,Hex
8744c165effffff,61,Hex
8744c1660ffffff,1442,Hex
8744c1661ffffff,521,Hex
8744c1662ffffff,551,Hex
8744c1663ffffff,663,Hex
8744c1664ffffff,1145,Hex
8744c1665ffffff,554,Hex
8744c1666ffffff,143,Hex
8744c1668ffffff,301,Hex
8744c1669ffffff,521,Hex
8744c166affffff,412,Hex
8744c166bffffff,274,Hex
8744c166cffffff,467,Hex
8744c166dffffff,859,Hex
8744c166effffff,703,Hex
8744c0283ffffff,0,Hex
8744c062dffffff,1,Hex
8744c1671ffffff,161,Hex
8744c0284ffffff,15,Hex
8744c062effffff,1,Hex
8744c0286ffffff,17,Hex
8744c0630ffffff,3,Hex
8744c0288ffffff,3,Hex
8744c0633ffffff,1,Hex
8744c0289ffffff,0,Hex
8744c0634ffffff,1,Hex
8744c028affffff,3,Hex
8744c0640ffffff,3,Hex
8744c028bffffff,25,Hex
8744c0641ffffff,0,Hex
8744c028cffffff,3,Hex
8744c0643ffffff,1,Hex
8744c028dffffff,3,Hex
8744c0644ffffff,0,Hex
8744c028effffff,2,Hex
8744c0645ffffff,0,Hex
8744c0290ffffff,8,Hex
8744c0646ffffff,2,Hex
8744c0291ffffff,13,Hex
8744c0649ffffff,0,Hex
8744c0292ffffff,0,Hex
8744c064affffff,3,Hex
8744c0293ffffff,17,Hex
8744c064cffffff,0,Hex
8744c0294ffffff,0,Hex
8744c064dffffff,0,Hex
8744c0295ffffff,4,Hex
8744c064effffff,0,Hex
8744c0298ffffff,1,Hex
8744c0653ffffff,0,Hex
8744c0299ffffff,2,Hex
8744c0655ffffff,12,Hex
8744c029affffff,3,Hex
8744c0656ffffff,32,Hex
8744c029bffffff,0,Hex
8744c0659ffffff,0,Hex
8744c029dffffff,0,Hex
8744c065affffff,0,Hex
8744c029effffff,0,Hex
8744c065bffffff,0,Hex
8744c02a0ffffff,70,Hex
8744c065cffffff,0,Hex
8744c02a1ffffff,0,Hex
8744c065dffffff,0,Hex
8744c02a2ffffff,21,Hex
8744c065effffff,0,Hex
8744c02a3ffffff,21,Hex
8744c0660ffffff,0,Hex
8744c02a4ffffff,45,Hex
8744c0662ffffff,0,Hex
8744c02a5ffffff,20,Hex
8744c02a6ffffff,0,Hex
8744c0663ffffff,0,Hex
8744c02a8ffffff,1,Hex
8744c0666ffffff,2,Hex
8744c02a9ffffff,3,Hex
8744c0669ffffff,0,Hex
8744c02aaffffff,7,Hex
8744c066affffff,1,Hex
8744c02abffffff,2,Hex
8744c066bffffff,0,Hex
8744c02acffffff,1,Hex
8744c066cffffff,5,Hex
8744c02adffffff,0,Hex
8744c066dffffff,0,Hex
8744c02aeffffff,4,Hex
8744c0670ffffff,0,Hex
8744c02b0ffffff,0,Hex
8744c0671ffffff,1,Hex
8744c02b1ffffff,7,Hex
8744c0672ffffff,14,Hex
8744c02b4ffffff,1,Hex
8744c0673ffffff,1,Hex
8744c02b5ffffff,1,Hex
8744c0674ffffff,2,Hex
8744c02b6ffffff,7,Hex
8744c0675ffffff,0,Hex
8744c02c0ffffff,0,Hex
8744c0676ffffff,0,Hex
8744c02c3ffffff,26,Hex
8744c0681ffffff,0,Hex
8744c02c4ffffff,20,Hex
8744c0683ffffff,0,Hex
8744c02c6ffffff,16,Hex
8744c0684ffffff,0,Hex
8744c02c8ffffff,28,Hex
8744c0685ffffff,1,Hex
8744c02c9ffffff,8,Hex
8744c0686ffffff,1,Hex
8744c02caffffff,7,Hex
8744c02cbffffff,1,Hex
8744c0688ffffff,1,Hex
8744c02ccffffff,0,Hex
8744c0689ffffff,1,Hex
8744c02cdffffff,3,Hex
8744c068affffff,2,Hex
8744c02ceffffff,10,Hex
8744c068bffffff,0,Hex
8744c02d0ffffff,0,Hex
8744c068cffffff,5,Hex
8744c02d1ffffff,3,Hex
8744c068dffffff,2,Hex
8744c02d2ffffff,13,Hex
8744c068effffff,1,Hex
8744c02d3ffffff,27,Hex
8744c0691ffffff,0,Hex
8744c02d5ffffff,1,Hex
8744c0692ffffff,1,Hex
8744c02d6ffffff,5,Hex
8744c0693ffffff,2,Hex
8744c0694ffffff,0,Hex
8744c02d8ffffff,1,Hex
8744c0695ffffff,0,Hex
8744c02d9ffffff,3,Hex
8744c0696ffffff,4,Hex
8744c02daffffff,10,Hex
8744c0698ffffff,3,Hex
8744c0699ffffff,1,Hex
8744c02dbffffff,7,Hex
8744c069affffff,1,Hex
8744c02dcffffff,0,Hex
8744c069bffffff,3,Hex
8744c02ddffffff,4,Hex
8744c069cffffff,0,Hex
8744c069dffffff,2,Hex
8744c02deffffff,0,Hex
8744c069effffff,1,Hex
8744c02e0ffffff,70,Hex
8744c06a0ffffff,0,Hex
8744c02e1ffffff,0,Hex
8744c06a1ffffff,2,Hex
8744c02e2ffffff,67,Hex
8744c06a2ffffff,0,Hex
8744c02e3ffffff,3,Hex
8744c06a3ffffff,0,Hex
8744c02e4ffffff,99,Hex
8744c06a4ffffff,0,Hex
8744c02e5ffffff,0,Hex
8744c06a6ffffff,0,Hex
8744c02e6ffffff,331,Hex
8744c06a8ffffff,2,Hex
8744c02e8ffffff,2,Hex
8744c06a9ffffff,1,Hex
8744c02e9ffffff,0,Hex
8744c02eaffffff,0,Hex
8744c06abffffff,1,Hex
8744c06adffffff,1,Hex
8744c02ebffffff,0,Hex
8744c06aeffffff,0,Hex
8744c02ecffffff,0,Hex
8744c06b0ffffff,2,Hex
8744c02edffffff,2,Hex
8744c06b1ffffff,1,Hex
8744c02eeffffff,24,Hex
8744c06b2ffffff,0,Hex
8744c06b3ffffff,1,Hex
8744c02f0ffffff,44,Hex
8744c02f1ffffff,10,Hex
8744c06b4ffffff,1,Hex
8744c02f2ffffff,11,Hex
8744c06b5ffffff,1,Hex
8744c06b6ffffff,0,Hex
8744c02f3ffffff,0,Hex
8744c06c0ffffff,3,Hex
8744c02f4ffffff,21,Hex
8744c06c2ffffff,1,Hex
8744c02f5ffffff,63,Hex
8744c06c3ffffff,3,Hex
8744c02f6ffffff,4,Hex
8744c06c4ffffff,3,Hex
8744c06c5ffffff,0,Hex
8744c0300ffffff,1,Hex
8744c06c6ffffff,2,Hex
8744c0301ffffff,4,Hex
8744c0302ffffff,1,Hex
8744c06c8ffffff,5,Hex
8744c0303ffffff,0,Hex
8744c06c9ffffff,0,Hex
8744c0304ffffff,4,Hex
8744c06caffffff,0,Hex
8744c0305ffffff,1,Hex
8744c06cbffffff,5,Hex
8744c0309ffffff,0,Hex
8744c06ccffffff,0,Hex
8744c030effffff,5,Hex
8744c06cdffffff,0,Hex
8744c0311ffffff,4,Hex
8744c06ceffffff,1,Hex
8744c06d1ffffff,0,Hex
8744c0312ffffff,6,Hex
8744c06d2ffffff,3,Hex
8744c0313ffffff,0,Hex
8744c0314ffffff,4,Hex
8744c06d3ffffff,0,Hex
8744c0315ffffff,4,Hex
8744c06d4ffffff,3,Hex
8744c06d5ffffff,0,Hex
8744c0316ffffff,7,Hex
8744c06d6ffffff,2,Hex
8744c0318ffffff,2,Hex
8744c06d8ffffff,0,Hex
8744c0319ffffff,1,Hex
8744c1672ffffff,104,Hex
8744c06d9ffffff,1,Hex
8744c031affffff,9,Hex
8744c06daffffff,0,Hex
8744c031bffffff,1,Hex
8744c06dbffffff,1,Hex
8744c031cffffff,0,Hex
8744c06dcffffff,4,Hex
8744c031dffffff,1,Hex
8744c06deffffff,1,Hex
8744c031effffff,1,Hex
8744c06e0ffffff,0,Hex
8744c06e1ffffff,5,Hex
8744c0320ffffff,8,Hex
8744c06e2ffffff,2,Hex
8744c0322ffffff,9,Hex
8744c0323ffffff,2,Hex
8744c06e3ffffff,0,Hex
8744c0324ffffff,19,Hex
8744c0325ffffff,5,Hex
8744c06e4ffffff,125,Hex
8744c0326ffffff,0,Hex
8744c06e5ffffff,6,Hex
8744c0329ffffff,0,Hex
8744c06e6ffffff,1,Hex
8744c06e8ffffff,0,Hex
8744c06e9ffffff,1,Hex
8744c032affffff,0,Hex
8744c06ebffffff,0,Hex
8744c032bffffff,0,Hex
8744c06ecffffff,0,Hex
8744c032cffffff,1,Hex
8744c032dffffff,1,Hex
8744c06edffffff,0,Hex
8744c032effffff,0,Hex
8744c06eeffffff,1,Hex
8744c0330ffffff,15,Hex
8744c06f0ffffff,1,Hex
8744c0331ffffff,5,Hex
8744c06f1ffffff,5,Hex
8744c0332ffffff,0,Hex
8744c06f2ffffff,5,Hex
8744c0333ffffff,9,Hex
8744c06f3ffffff,1,Hex
8744c06f4ffffff,0,Hex
8744c0334ffffff,7,Hex
8744c06f5ffffff,0,Hex
8744c0335ffffff,6,Hex
8744c06f6ffffff,2,Hex
8744c0336ffffff,2,Hex
8744c0340ffffff,0,Hex
8744c0341ffffff,2,Hex
8744c0342ffffff,1,Hex
8744c0343ffffff,0,Hex
8744c0344ffffff,0,Hex
8744c0345ffffff,0,Hex
8744c0348ffffff,2,Hex
8744c0349ffffff,3,Hex
8744c034affffff,1,Hex
8744c034bffffff,2,Hex
8744c034cffffff,0,Hex
8744c034dffffff,1,Hex
8744c034effffff,1,Hex
8744c0350ffffff,1,Hex
8744c0351ffffff,0,Hex
8744c0352ffffff,1,Hex
8744c0353ffffff,0,Hex
8744c1673ffffff,159,Hex
8744c0356ffffff,0,Hex
8744c0358ffffff,1,Hex
8744c0359ffffff,3,Hex
8744c0700ffffff,1,Hex
8744c035affffff,1,Hex
8744c0701ffffff,0,Hex
8744c035bffffff,0,Hex
8744c035cffffff,0,Hex
8744c0702ffffff,0,Hex
8744c035dffffff,1,Hex
8744c0703ffffff,0,Hex
8744c0360ffffff,0,Hex
8744c0704ffffff,2,Hex
8744c0361ffffff,3,Hex
8744c0705ffffff,0,Hex
8744c0362ffffff,1,Hex
8744c0706ffffff,1,Hex
8744c0708ffffff,2,Hex
8744c0363ffffff,1,Hex
8744c0709ffffff,2,Hex
8744c0364ffffff,1,Hex
8744c070affffff,3,Hex
8744c0365ffffff,2,Hex
8744c070bffffff,6,Hex
8744c070cffffff,2,Hex
8744c0366ffffff,0,Hex
8744c070dffffff,3,Hex
8744c0368ffffff,0,Hex
8744c070effffff,0,Hex
8744c0369ffffff,3,Hex
8744c0712ffffff,1,Hex
8744c036affffff,0,Hex
8744c036bffffff,2,Hex
8744c0713ffffff,0,Hex
8744c036cffffff,2,Hex
8744c036dffffff,3,Hex
8744c0714ffffff,1,Hex
8744c036effffff,0,Hex
8744c0715ffffff,1,Hex
8744c0370ffffff,0,Hex
8744c0716ffffff,0,Hex
8744c0371ffffff,0,Hex
8744c0718ffffff,1,Hex
8744c0373ffffff,1,Hex
8744c0719ffffff,2,Hex
8744c0375ffffff,1,Hex
8744c071affffff,0,Hex
8744c0376ffffff,0,Hex
8744c071bffffff,0,Hex
8744c071cffffff,1,Hex
8744c0380ffffff,2,Hex
8744c071dffffff,0,Hex
8744c0381ffffff,1,Hex
8744c0720ffffff,0,Hex
8744c0382ffffff,107,Hex
8744c0721ffffff,0,Hex
8744c0722ffffff,0,Hex
8744c0383ffffff,82,Hex
8744c0723ffffff,0,Hex
8744c0384ffffff,0,Hex
8744c0724ffffff,2,Hex
8744c0385ffffff,2,Hex
8744c0725ffffff,2,Hex
8744c0386ffffff,2,Hex
8744c0726ffffff,1,Hex
8744c0388ffffff,3,Hex
8744c0728ffffff,2,Hex
8744c0389ffffff,7,Hex
8744c0729ffffff,0,Hex
8744c038affffff,8,Hex
8744c072affffff,2,Hex
8744c038bffffff,9,Hex
8744c038cffffff,23,Hex
8744c038dffffff,13,Hex
8744c072bffffff,0,Hex
8744c038effffff,44,Hex
8744c072cffffff,8,Hex
8744c0390ffffff,85,Hex
8744c072dffffff,3,Hex
8744c0391ffffff,182,Hex
8744c072effffff,0,Hex
8744c0392ffffff,288,Hex
8744c0393ffffff,53,Hex
8744c0730ffffff,1,Hex
8744c0394ffffff,578,Hex
8744c0731ffffff,1,Hex
8744c0395ffffff,209,Hex
8744c0732ffffff,1,Hex
8744c0396ffffff,32,Hex
8744c0733ffffff,5,Hex
8744c0398ffffff,53,Hex
8744c0734ffffff,1,Hex
8744c0735ffffff,1,Hex
8744c0399ffffff,8,Hex
8744c0736ffffff,0,Hex
8744c039affffff,2,Hex
8744c0740ffffff,1,Hex
8744c039bffffff,19,Hex
8744c0742ffffff,1,Hex
8744c039cffffff,5,Hex
8744c0743ffffff,0,Hex
8744c039dffffff,119,Hex
8744c0744ffffff,4,Hex
8744c039effffff,62,Hex
8744c0745ffffff,0,Hex
8744c03a0ffffff,1,Hex
8744c0746ffffff,12,Hex
8744c03a1ffffff,9,Hex
8744c0749ffffff,1,Hex
8744c03a2ffffff,8,Hex
8744c074affffff,0,Hex
8744c03a3ffffff,5,Hex
8744c074bffffff,0,Hex
8744c03a4ffffff,5,Hex
8744c074cffffff,0,Hex
8744c03a5ffffff,5,Hex
8744c074dffffff,0,Hex
8744c03a6ffffff,3,Hex
8744c03a8ffffff,11,Hex
8744c0750ffffff,1,Hex
8744c03a9ffffff,23,Hex
8744c1674ffffff,153,Hex
8744c0751ffffff,2,Hex
8744c03aaffffff,21,Hex
8744c03abffffff,23,Hex
8744c0752ffffff,2,Hex
8744c03acffffff,0,Hex
8744c0753ffffff,2,Hex
8744c03adffffff,0,Hex
8744c03b0ffffff,39,Hex
8744c0754ffffff,12,Hex
8744c03b1ffffff,1,Hex
8744c0755ffffff,8,Hex
8744c03b2ffffff,1347,Hex
8744c03b3ffffff,208,Hex
8744c0756ffffff,5,Hex
8744c0758ffffff,1,Hex
8744c03b4ffffff,148,Hex
8744c03b5ffffff,8,Hex
8744c075affffff,4,Hex
8744c03b6ffffff,205,Hex
8744c0440ffffff,1,Hex
8744c075bffffff,3,Hex
8744c0441ffffff,4,Hex
8744c075cffffff,1,Hex
8744c0442ffffff,1,Hex
8744c0443ffffff,0,Hex
8744c0449ffffff,0,Hex
8744c075dffffff,5,Hex
8744c044affffff,1,Hex
8744c044bffffff,0,Hex
8744c075effffff,3,Hex
8744c044cffffff,2,Hex
8744c0760ffffff,11,Hex
8744c044dffffff,0,Hex
8744c0761ffffff,2,Hex
8744c0451ffffff,13,Hex
8744c0762ffffff,12,Hex
8744c0763ffffff,10,Hex
8744c0764ffffff,42,Hex
8744c0452ffffff,121,Hex
8744c0765ffffff,2,Hex
8744c0453ffffff,44,Hex
8744c0766ffffff,9,Hex
8744c0458ffffff,2,Hex
8744c0768ffffff,3,Hex
8744c0459ffffff,0,Hex
8744c0769ffffff,10,Hex
8744c045affffff,58,Hex
8744c076affffff,0,Hex
8744c045bffffff,0,Hex
8744c076bffffff,2,Hex
8744c045cffffff,25,Hex
8744c045dffffff,7,Hex
8744c076cffffff,2,Hex
8744c045effffff,68,Hex
8744c076dffffff,1,Hex
8744c0468ffffff,0,Hex
8744c076effffff,4,Hex
8744c0770ffffff,6,Hex
8744c0469ffffff,0,Hex
8744c046affffff,0,Hex
8744c0771ffffff,3,Hex
8744c046bffffff,5,Hex
8744c0772ffffff,2,Hex
8744c046dffffff,0,Hex
8744c0773ffffff,0,Hex
8744c04c0ffffff,4,Hex
8744c04c1ffffff,5,Hex
8744c04c2ffffff,8,Hex
8744c04c3ffffff,11,Hex
8744c04c4ffffff,7,Hex
8744c04c5ffffff,6,Hex
8744c04c6ffffff,9,Hex
8744c04c8ffffff,0,Hex
8744c1675ffffff,194,Hex
8744c04c9ffffff,6,Hex
8744c04caffffff,5,Hex
8744c0775ffffff,11,Hex
8744c0780ffffff,0,Hex
8744c04cbffffff,2,Hex
8744c0781ffffff,0,Hex
8744c04ccffffff,16,Hex
8744c0782ffffff,2,Hex
8744c04cdffffff,1,Hex
8744c0783ffffff,1,Hex
8744c04ceffffff,7,Hex
8744c0784ffffff,0,Hex
8744c04d0ffffff,0,Hex
8744c0785ffffff,0,Hex
8744c04d1ffffff,3,Hex
8744c0786ffffff,5,Hex
8744c04d2ffffff,1,Hex
8744c0788ffffff,1,Hex
8744c04d3ffffff,0,Hex
8744c0789ffffff,0,Hex
8744c04d4ffffff,1,Hex
8744c078affffff,0,Hex
8744c04d5ffffff,2,Hex
8744c078bffffff,3,Hex
8744c04d6ffffff,1,Hex
8744c078cffffff,0,Hex
8744c04d8ffffff,0,Hex
8744c078effffff,2,Hex
8744c04d9ffffff,1,Hex
8744c0790ffffff,1,Hex
8744c04daffffff,1,Hex
8744c0791ffffff,10,Hex
8744c04dbffffff,1,Hex
8744c0792ffffff,1,Hex
8744c04dcffffff,5,Hex
8744c0793ffffff,1,Hex
8744c04ddffffff,7,Hex
8744c0794ffffff,9,Hex
8744c04deffffff,2,Hex
8744c0795ffffff,3,Hex
8744c04e1ffffff,23,Hex
8744c0796ffffff,0,Hex
8744c04e3ffffff,39,Hex
8744c0799ffffff,0,Hex
8744c04e8ffffff,192,Hex
8744c079affffff,2,Hex
8744c04e9ffffff,222,Hex
8744c079bffffff,1,Hex
8744c04eaffffff,19,Hex
8744c079cffffff,2,Hex
8744c04ebffffff,39,Hex
8744c079dffffff,1,Hex
8744c04ecffffff,8,Hex
8744c079effffff,2,Hex
8744c04edffffff,416,Hex
8744c07a0ffffff,0,Hex
8744c04eeffffff,16,Hex
8744c04f3ffffff,2,Hex
8744c07a1ffffff,0,Hex
8744c0600ffffff,1,Hex
8744c07a2ffffff,0,Hex
8744c07a3ffffff,1,Hex
8744c0601ffffff,4,Hex
8744c0602ffffff,0,Hex
8744c07a4ffffff,0,Hex
8744c0603ffffff,2,Hex
8744c07a5ffffff,4,Hex
8744c0604ffffff,0,Hex
8744c0605ffffff,2,Hex
8744c0606ffffff,1,Hex
8744c0608ffffff,20,Hex
8744c0609ffffff,6,Hex
8744c060affffff,14,Hex
8744c060bffffff,153,Hex
8744c07a6ffffff,1,Hex
8744c060cffffff,0,Hex
8744c060dffffff,2,Hex
8744c07a8ffffff,1,Hex
8744c060effffff,4,Hex
8744c07a9ffffff,1,Hex
8744c07aaffffff,0,Hex
8744c0610ffffff,1,Hex
8744c07abffffff,0,Hex
8744c0611ffffff,1,Hex
8744c07adffffff,0,Hex
8744c07aeffffff,1,Hex
8744c0612ffffff,0,Hex
8744c0613ffffff,0,Hex
8744c07b0ffffff,2,Hex
8744c07b1ffffff,3,Hex
8744c0614ffffff,0,Hex
8744c0615ffffff,1,Hex
8744c07b2ffffff,3,Hex
8744c0616ffffff,0,Hex
